OrderID;CustomerID;OrderDate;DeliveryDate;OrderStatus;PaymentMethod;TransactionID;ProductID;QuantityOrdered;Totalprice;DiscountsApplied;TaxApplied
7262;5227;2025-08-05 10:01:02.080;NULL;NULL;Cash on Delivery;18077;473;1;491.34;0.00;39.31
7263;2162;2024-02-06 10:01:02.080;2024-02-14 10:01:02.080;Returned;Credit Card;18078;939;1;106.71;0.00;8.54
7263;2162;2024-02-06 10:01:02.080;2024-02-14 10:01:02.080;Returned;Credit Card;18079;945;1;1286.33;0.00;102.91
7263;2162;2024-02-06 10:01:02.080;2024-02-14 10:01:02.080;Returned;Credit Card;18080;448;1;747.43;0.00;59.79
7264;6830;2024-01-28 10:01:02.083;2024-01-30 10:01:02.083;Completed;NULL;18081;582;1;989.88;135.43;79.19
7264;6830;2024-01-28 10:01:02.083;2024-01-30 10:01:02.083;Completed;NULL;18082;714;1;225.85;0.00;18.07
7264;6830;2024-01-28 10:01:02.083;2024-01-30 10:01:02.083;Completed;NULL;18083;131;1;90.57;0.00;7.25
7264;6830;2024-01-28 10:01:02.083;2024-01-30 10:01:02.083;Completed;NULL;18084;159;1;46.25;14.10;3.70
7265;5039;2022-10-06 10:01:02.087;NULL;NULL;NULL;18085;169;1;443.63;0.00;35.49
7265;5039;2022-10-06 10:01:02.087;NULL;NULL;NULL;18086;494;1;36.67;0.00;2.93
7265;5039;2022-10-06 10:01:02.087;NULL;NULL;NULL;18087;58;1;261.14;0.00;20.89
7266;16;2025-07-01 10:01:02.090;2025-07-08 10:01:02.090;Completed;Credit Card;18088;528;1;214.13;29.62;17.13
7266;16;2025-07-01 10:01:02.090;2025-07-08 10:01:02.090;Completed;Credit Card;18089;768;1;178.18;0.00;14.25
7266;16;2025-07-01 10:01:02.090;2025-07-08 10:01:02.090;Completed;Credit Card;18090;694;1;1848.31;0.00;147.86
7266;16;2025-07-01 10:01:02.090;2025-07-08 10:01:02.090;Completed;Credit Card;18091;879;1;1276.85;0.00;102.15
7267;104;2024-02-06 10:01:02.093;NULL;NULL;Credit Card;18092;835;1;1482.43;0.00;118.59
7268;4918;2024-11-11 10:01:02.097;2024-11-14 10:01:02.097;Completed;NULL;18093;890;1;295.52;0.00;23.64
7268;4918;2024-11-11 10:01:02.097;2024-11-14 10:01:02.097;Completed;NULL;18094;368;1;96.75;0.00;7.74
7269;7735;2024-03-27 10:01:02.097;NULL;NULL;Credit Card;18095;104;1;95.47;13.29;7.64
7269;7735;2024-03-27 10:01:02.097;NULL;NULL;Credit Card;18096;133;1;86.33;12.86;6.91
7270;2827;2024-07-17 10:01:02.100;NULL;NULL;NULL;18097;61;1;411.25;0.00;32.90
7270;2827;2024-07-17 10:01:02.100;NULL;NULL;NULL;18098;96;1;188.30;0.00;15.06
7270;2827;2024-07-17 10:01:02.100;NULL;NULL;NULL;18099;356;1;276.18;53.36;22.09
7271;144;2025-04-02 10:01:02.103;2025-04-05 10:01:02.103;Completed;NULL;18100;903;1;183.49;0.00;14.68
7271;144;2025-04-02 10:01:02.103;2025-04-05 10:01:02.103;Completed;NULL;18101;723;1;1046.82;136.19;83.75
7271;144;2025-04-02 10:01:02.103;2025-04-05 10:01:02.103;Completed;NULL;18102;646;1;98.51;0.00;7.88
7271;144;2025-04-02 10:01:02.103;2025-04-05 10:01:02.103;Completed;NULL;18103;960;1;51.09;0.00;4.09
7272;7958;2025-07-11 10:01:02.107;2025-07-14 10:01:02.107;Completed;Debit Card;18104;88;1;273.25;0.00;21.86
7273;3313;2024-07-12 10:01:02.110;2024-07-19 10:01:02.110;Completed;Cash on Delivery;18105;320;1;1297.91;347.78;103.83
7273;3313;2024-07-12 10:01:02.110;2024-07-19 10:01:02.110;Completed;Cash on Delivery;18106;711;1;207.20;0.00;16.58
7274;261;2023-04-02 10:01:02.113;2023-04-04 10:01:02.113;Completed;Cash on Delivery;18107;879;1;1276.85;0.00;102.15
7274;261;2023-04-02 10:01:02.113;2023-04-04 10:01:02.113;Completed;Cash on Delivery;18108;459;1;1003.84;0.00;80.31
7274;261;2023-04-02 10:01:02.113;2023-04-04 10:01:02.113;Completed;Cash on Delivery;18109;343;1;216.58;11.57;17.33
7275;3229;2025-07-27 10:01:02.113;2025-08-02 10:01:02.113;Completed;NULL;18110;386;1;81.68;0.00;6.53
7275;3229;2025-07-27 10:01:02.113;2025-08-02 10:01:02.113;Completed;NULL;18111;470;1;124.56;0.00;9.96
7275;3229;2025-07-27 10:01:02.113;2025-08-02 10:01:02.113;Completed;NULL;18112;401;1;286.54;0.00;22.92
7275;3229;2025-07-27 10:01:02.113;2025-08-02 10:01:02.113;Completed;NULL;18113;683;9;2840.59;895.85;227.25
7276;5093;2023-08-02 10:01:02.120;2023-08-09 10:01:02.120;Completed;NULL;18114;493;1;448.05;0.00;35.84
7276;5093;2023-08-02 10:01:02.120;2023-08-09 10:01:02.120;Completed;NULL;18115;330;1;789.29;0.00;63.14
7277;3559;2023-03-18 10:01:02.120;NULL;NULL;NULL;18116;325;1;190.38;0.00;15.23
7278;9769;2023-02-12 10:01:02.123;NULL;NULL;Debit Card;18117;173;1;122.93;39.00;9.83
7278;9769;2023-02-12 10:01:02.123;NULL;NULL;Debit Card;18118;369;1;412.93;0.00;33.03
7278;9769;2023-02-12 10:01:02.123;NULL;NULL;Debit Card;18119;51;1;40.79;0.00;3.26
7278;9769;2023-02-12 10:01:02.123;NULL;NULL;Debit Card;18120;481;1;179.22;0.00;14.34
7279;5555;2024-02-05 10:01:02.127;NULL;NULL;PayPal;18121;479;1;99.19;0.00;7.94
7279;5555;2024-02-05 10:01:02.127;NULL;NULL;PayPal;18122;553;1;67.56;0.00;5.40
7279;5555;2024-02-05 10:01:02.127;NULL;NULL;PayPal;18123;36;1;152.28;0.00;12.18
7280;1033;2025-05-16 10:01:02.130;2025-05-18 10:01:02.130;Completed;Credit Card;18124;145;1;79.92;0.00;6.39
7280;1033;2025-05-16 10:01:02.130;2025-05-18 10:01:02.130;Completed;Credit Card;18125;422;1;279.43;0.00;22.35
7281;6761;2023-09-21 10:01:02.133;NULL;NULL;PayPal;18126;854;1;81.17;0.00;6.49
7281;6761;2023-09-21 10:01:02.133;NULL;NULL;PayPal;18127;584;1;41.75;12.61;3.34
7281;6761;2023-09-21 10:01:02.133;NULL;NULL;PayPal;18128;878;1;73.23;16.84;5.86
7281;6761;2023-09-21 10:01:02.133;NULL;NULL;PayPal;18129;882;1;398.95;69.15;31.92
7282;614;2023-06-24 10:01:02.137;NULL;NULL;Debit Card;18130;742;1;444.30;0.00;35.54
7283;1582;2022-10-24 10:01:02.140;NULL;NULL;Credit Card;18131;905;1;851.49;0.00;68.12
7283;1582;2022-10-24 10:01:02.140;NULL;NULL;Credit Card;18132;759;1;1586.86;0.00;126.95
7284;5255;2024-12-31 10:01:02.143;2025-01-02 10:01:02.143;Completed;NULL;18133;893;1;322.47;0.00;25.80
7284;5255;2024-12-31 10:01:02.143;2025-01-02 10:01:02.143;Completed;NULL;18134;93;1;121.56;21.25;9.72
7284;5255;2024-12-31 10:01:02.143;2025-01-02 10:01:02.143;Completed;NULL;18135;383;1;137.53;0.00;11.00
7284;5255;2024-12-31 10:01:02.143;2025-01-02 10:01:02.143;Completed;NULL;18136;428;1;486.49;124.76;38.92
7285;4925;2023-04-24 10:01:02.150;2023-04-29 10:01:02.150;Completed;Debit Card;18137;457;1;197.87;0.00;15.83
7285;4925;2023-04-24 10:01:02.150;2023-04-29 10:01:02.150;Completed;Debit Card;18138;472;1;180.21;0.00;14.42
7286;486;2022-12-18 10:01:02.150;NULL;NULL;Debit Card;18139;548;1;140.58;0.00;11.25
7286;486;2022-12-18 10:01:02.150;NULL;NULL;Debit Card;18140;121;1;80.66;0.00;6.45
7286;486;2022-12-18 10:01:02.150;NULL;NULL;Debit Card;18141;627;1;83.76;0.00;6.70
7286;486;2022-12-18 10:01:02.150;NULL;NULL;Debit Card;18142;910;1;1956.62;0.00;156.53
7287;2903;2023-12-07 10:01:02.153;2023-12-13 10:01:02.153;Completed;Debit Card;18143;399;1;72.04;5.97;5.76
7287;2903;2023-12-07 10:01:02.153;2023-12-13 10:01:02.153;Completed;Debit Card;18144;251;1;269.07;0.00;21.53
7288;4317;2023-02-08 10:01:02.157;NULL;Cancelled;PayPal;18145;859;1;93.26;0.00;7.46
7288;4317;2023-02-08 10:01:02.157;NULL;Cancelled;PayPal;18146;738;1;149.09;0.00;11.93
7288;4317;2023-02-08 10:01:02.157;NULL;Cancelled;PayPal;18147;440;1;293.01;0.00;23.44
7288;4317;2023-02-08 10:01:02.157;NULL;Cancelled;PayPal;18148;645;1;862.55;0.00;69.00
7289;4595;2024-11-26 10:01:02.160;2024-12-03 10:01:02.160;Completed;PayPal;18149;421;1;119.83;0.00;9.59
7290;122;2023-01-26 10:01:02.163;NULL;NULL;Cash on Delivery;18150;367;1;1665.03;0.00;133.20
7291;6341;2023-10-08 10:01:02.167;2023-10-10 10:01:02.167;Completed;NULL;18151;645;1;862.55;0.00;69.00
7292;5121;2025-07-14 10:01:02.167;NULL;Pending;PayPal;18152;217;1;581.97;0.00;46.56
7292;5121;2025-07-14 10:01:02.167;NULL;Pending;PayPal;18153;646;1;98.51;0.00;7.88
7292;5121;2025-07-14 10:01:02.167;NULL;Pending;PayPal;18154;948;1;517.60;0.00;41.41
7293;9669;2022-12-31 10:01:02.170;2023-01-04 10:01:02.170;Completed;NULL;18155;195;1;274.31;0.00;21.94
7293;9669;2022-12-31 10:01:02.170;2023-01-04 10:01:02.170;Completed;NULL;18156;241;1;34.29;9.29;2.74
7294;6522;2023-08-16 10:01:02.173;NULL;NULL;NULL;18157;307;1;84.71;0.00;6.78
7295;3179;2023-07-29 10:01:02.173;NULL;NULL;Credit Card;18158;637;1;147.28;0.00;11.78
7296;7334;2024-05-07 10:01:02.177;NULL;NULL;Debit Card;18159;166;1;26.06;0.00;2.08
7296;7334;2024-05-07 10:01:02.177;NULL;NULL;Debit Card;18160;790;1;144.62;0.00;11.57
7296;7334;2024-05-07 10:01:02.177;NULL;NULL;Debit Card;18161;974;1;959.92;0.00;76.79
7296;7334;2024-05-07 10:01:02.177;NULL;NULL;Debit Card;18162;955;1;257.31;0.00;20.58
7297;7212;2025-05-04 10:01:02.180;2025-05-09 10:01:02.180;Completed;PayPal;18163;420;1;41.67;0.00;3.33
7298;5173;2024-04-09 10:01:02.180;NULL;Cancelled;Credit Card;18164;637;1;147.28;0.00;11.78
7298;5173;2024-04-09 10:01:02.180;NULL;Cancelled;Credit Card;18165;965;1;41.78;0.00;3.34
7298;5173;2024-04-09 10:01:02.180;NULL;Cancelled;Credit Card;18166;486;1;252.45;37.90;20.20
7299;8228;2023-05-26 10:01:02.183;2023-05-30 10:01:02.183;Completed;NULL;18167;318;1;78.62;0.00;6.29
7299;8228;2023-05-26 10:01:02.183;2023-05-30 10:01:02.183;Completed;NULL;18168;173;1;161.93;0.00;12.95
7299;8228;2023-05-26 10:01:02.183;2023-05-30 10:01:02.183;Completed;NULL;18169;936;1;1439.53;0.00;115.16
7300;2545;2025-07-15 10:01:02.190;2025-07-18 10:01:02.190;Completed;Cash on Delivery;18170;519;1;103.31;0.00;8.26
7301;4;2023-06-25 10:01:02.190;2023-06-30 10:01:02.190;Completed;Cash on Delivery;18171;320;1;1645.69;0.00;131.66
7302;6398;2024-12-11 10:01:02.190;NULL;NULL;Debit Card;18172;881;1;351.79;0.00;28.14
7302;6398;2024-12-11 10:01:02.190;NULL;NULL;Debit Card;18173;214;1;127.06;0.00;10.16
7302;6398;2024-12-11 10:01:02.190;NULL;NULL;Debit Card;18174;110;1;1818.74;0.00;145.50
7303;1887;2024-07-23 10:01:02.193;2024-07-28 10:01:02.193;Completed;Cash on Delivery;18175;362;1;181.45;15.56;14.52
7303;1887;2024-07-23 10:01:02.193;2024-07-28 10:01:02.193;Completed;Cash on Delivery;18176;360;1;25.97;0.00;2.08
7304;955;2025-01-18 10:01:02.197;NULL;NULL;NULL;18177;405;1;358.85;0.00;28.71
7304;955;2025-01-18 10:01:02.197;NULL;NULL;NULL;18178;121;1;80.66;0.00;6.45
7304;955;2025-01-18 10:01:02.197;NULL;NULL;NULL;18179;64;1;212.36;0.00;16.99
7304;955;2025-01-18 10:01:02.197;NULL;NULL;NULL;18180;424;1;186.50;0.00;14.92
7305;843;2025-06-06 10:01:02.200;2025-06-12 10:01:02.200;Completed;Credit Card;18181;757;1;105.67;0.00;8.45
7305;843;2025-06-06 10:01:02.200;2025-06-12 10:01:02.200;Completed;Credit Card;18182;331;1;187.00;0.00;14.96
7306;5466;2024-05-14 10:01:02.203;NULL;NULL;Debit Card;18183;295;1;410.49;0.00;32.84
7306;5466;2024-05-14 10:01:02.203;NULL;NULL;Debit Card;18184;912;1;824.72;0.00;65.98
7306;5466;2024-05-14 10:01:02.203;NULL;NULL;Debit Card;18185;328;1;263.37;0.00;21.07
7307;5171;2025-08-28 10:01:02.207;2025-09-01 10:01:02.207;Completed;NULL;18186;390;1;414.65;0.00;33.17
7307;5171;2025-08-28 10:01:02.207;2025-09-01 10:01:02.207;Completed;NULL;18187;365;1;456.08;0.00;36.49
7308;33;2025-01-07 10:01:02.207;2025-01-15 10:01:02.207;Completed;Debit Card;18188;668;1;54.69;0.00;4.38
7308;33;2025-01-07 10:01:02.207;2025-01-15 10:01:02.207;Completed;Debit Card;18189;836;1;76.69;0.00;6.14
7309;1717;2025-02-06 10:01:02.210;2025-02-08 10:01:02.210;Completed;PayPal;18190;583;1;138.94;33.30;11.12
7309;1717;2025-02-06 10:01:02.210;2025-02-08 10:01:02.210;Completed;PayPal;18191;992;1;29.87;0.00;2.39
7309;1717;2025-02-06 10:01:02.210;2025-02-08 10:01:02.210;Completed;PayPal;18192;359;1;91.75;0.00;7.34
7310;3767;2023-09-10 10:01:02.213;2023-09-16 10:01:02.213;Completed;Credit Card;18193;332;1;161.91;0.00;12.95
7310;3767;2023-09-10 10:01:02.213;2023-09-16 10:01:02.213;Completed;Credit Card;18194;786;1;198.74;0.00;15.90
7310;3767;2023-09-10 10:01:02.213;2023-09-16 10:01:02.213;Completed;Credit Card;18195;752;19;4405.91;0.00;352.47
7311;3290;2023-04-27 10:01:02.217;2023-05-01 10:01:02.217;Completed;Credit Card;18196;37;1;65.17;0.00;5.21
7311;3290;2023-04-27 10:01:02.217;2023-05-01 10:01:02.217;Completed;Credit Card;18197;7;1;940.59;118.31;75.25
7311;3290;2023-04-27 10:01:02.217;2023-05-01 10:01:02.217;Completed;Credit Card;18198;802;12;1276.32;0.00;102.11
7311;3290;2023-04-27 10:01:02.217;2023-05-01 10:01:02.217;Completed;Credit Card;18199;375;1;484.07;0.00;38.73
7312;2509;2024-02-17 10:01:02.220;2024-02-21 10:01:02.220;Completed;PayPal;18200;62;1;77.52;0.00;6.20
7312;2509;2024-02-17 10:01:02.220;2024-02-21 10:01:02.220;Completed;PayPal;18201;57;1;106.05;0.00;8.48
7313;3562;2023-04-23 10:01:02.220;NULL;NULL;PayPal;18202;269;1;111.30;22.88;8.90
7313;3562;2023-04-23 10:01:02.220;NULL;NULL;PayPal;18203;171;1;452.49;0.00;36.20
7313;3562;2023-04-23 10:01:02.220;NULL;NULL;PayPal;18204;473;1;455.02;36.32;36.40
7313;3562;2023-04-23 10:01:02.220;NULL;NULL;PayPal;18205;865;1;246.82;0.00;19.75
7314;5148;2024-06-03 10:01:02.227;2024-06-08 10:01:02.227;Completed;Credit Card;18206;849;1;116.68;0.00;9.33
7314;5148;2024-06-03 10:01:02.227;2024-06-08 10:01:02.227;Completed;Credit Card;18207;348;4;155.16;0.00;12.41
7314;5148;2024-06-03 10:01:02.227;2024-06-08 10:01:02.227;Completed;Credit Card;18208;615;1;64.44;8.84;5.16
7314;5148;2024-06-03 10:01:02.227;2024-06-08 10:01:02.227;Completed;Credit Card;18209;49;1;324.42;0.00;25.95
7315;2882;2023-09-17 10:01:02.230;NULL;NULL;PayPal;18210;421;1;119.83;0.00;9.59
7315;2882;2023-09-17 10:01:02.230;NULL;NULL;PayPal;18211;699;1;47.29;0.00;3.78
7316;1223;2023-09-01 10:01:02.230;2023-09-04 10:01:02.230;Completed;PayPal;18212;132;1;32.00;0.00;2.56
7316;1223;2023-09-01 10:01:02.230;2023-09-04 10:01:02.230;Completed;PayPal;18213;913;1;64.45;0.00;5.16
7317;136;2024-07-03 10:01:02.233;2024-07-08 10:01:02.233;Completed;PayPal;18214;68;1;88.84;0.00;7.11
7318;3576;2023-05-31 10:01:02.237;2023-06-03 10:01:02.237;Completed;NULL;18215;687;1;147.83;0.00;11.83
7318;3576;2023-05-31 10:01:02.237;2023-06-03 10:01:02.237;Completed;NULL;18216;133;1;99.19;0.00;7.94
7318;3576;2023-05-31 10:01:02.237;2023-06-03 10:01:02.237;Completed;NULL;18217;143;1;294.18;17.42;23.53
7318;3576;2023-05-31 10:01:02.237;2023-06-03 10:01:02.237;Completed;NULL;18218;913;1;60.20;4.25;4.82
7319;161;2024-11-25 10:01:02.240;2024-11-28 10:01:02.240;Completed;NULL;18219;589;1;359.77;39.08;28.78
7320;2899;2024-10-18 10:01:02.240;2024-10-25 10:01:02.240;Completed;Credit Card;18220;684;1;227.40;0.00;18.19
7320;2899;2024-10-18 10:01:02.240;2024-10-25 10:01:02.240;Completed;Credit Card;18221;51;1;40.79;0.00;3.26
7320;2899;2024-10-18 10:01:02.240;2024-10-25 10:01:02.240;Completed;Credit Card;18222;399;1;78.01;0.00;6.24
7320;2899;2024-10-18 10:01:02.240;2024-10-25 10:01:02.240;Completed;Credit Card;18223;433;1;118.44;0.00;9.48
7321;49;2023-01-29 10:01:02.243;2023-02-05 10:01:02.243;Completed;PayPal;18224;347;1;277.07;0.00;22.17
7322;6404;2023-01-13 10:01:02.247;2023-01-16 10:01:02.247;Completed;NULL;18225;834;1;65.14;12.00;5.21
7322;6404;2023-01-13 10:01:02.247;2023-01-16 10:01:02.247;Completed;NULL;18226;626;1;38.16;2.51;3.05
7322;6404;2023-01-13 10:01:02.247;2023-01-16 10:01:02.247;Completed;NULL;18227;610;1;1848.49;0.00;147.88
7323;421;2024-07-25 10:01:02.250;2024-07-29 10:01:02.250;Completed;PayPal;18228;881;1;321.80;29.99;25.74
7323;421;2024-07-25 10:01:02.250;2024-07-29 10:01:02.250;Completed;PayPal;18229;941;1;1660.67;0.00;132.85
7324;779;2024-01-12 10:01:02.250;2024-01-15 10:01:02.250;Returned;PayPal;18230;610;1;1848.49;0.00;147.88
7324;779;2024-01-12 10:01:02.250;2024-01-15 10:01:02.250;Returned;PayPal;18231;135;1;938.40;236.23;75.07
7324;779;2024-01-12 10:01:02.250;2024-01-15 10:01:02.250;Returned;PayPal;18232;478;1;159.70;0.00;12.78
7324;779;2024-01-12 10:01:02.250;2024-01-15 10:01:02.250;Returned;PayPal;18233;71;1;1995.56;0.00;159.64
7325;1749;2025-07-04 10:01:02.253;NULL;NULL;Credit Card;18234;983;1;1165.84;215.19;93.27
7326;1996;2024-06-15 10:01:02.257;NULL;NULL;Debit Card;18235;936;1;1323.85;115.68;105.91
7326;1996;2024-06-15 10:01:02.257;NULL;NULL;Debit Card;18236;60;1;179.14;0.00;14.33
7327;4959;2024-03-31 10:01:02.260;2024-04-02 10:01:02.260;Completed;Credit Card;18237;13;1;1940.27;0.00;155.22
7327;4959;2024-03-31 10:01:02.260;2024-04-02 10:01:02.260;Completed;Credit Card;18238;914;1;147.97;0.00;11.84
7328;1016;2024-03-09 10:01:02.260;2024-03-16 10:01:02.260;Completed;PayPal;18239;754;1;200.39;39.34;16.03
7328;1016;2024-03-09 10:01:02.260;2024-03-16 10:01:02.260;Completed;PayPal;18240;662;1;309.23;36.15;24.74
7328;1016;2024-03-09 10:01:02.260;2024-03-16 10:01:02.260;Completed;PayPal;18241;150;1;136.58;28.01;10.93
7329;4830;2022-11-30 10:01:02.263;2022-12-06 10:01:02.263;Completed;PayPal;18242;479;1;99.19;0.00;7.94
7329;4830;2022-11-30 10:01:02.263;2022-12-06 10:01:02.263;Completed;PayPal;18243;650;1;331.74;0.00;26.54
7329;4830;2022-11-30 10:01:02.263;2022-12-06 10:01:02.263;Completed;PayPal;18244;486;1;290.35;0.00;23.23
7330;1337;2025-04-18 10:01:02.267;2025-04-20 10:01:02.267;Completed;PayPal;18245;279;1;208.90;0.00;16.71
7330;1337;2025-04-18 10:01:02.267;2025-04-20 10:01:02.267;Completed;PayPal;18246;231;1;169.95;0.00;13.60
7331;9417;2024-12-26 10:01:02.270;2025-01-02 10:01:02.270;Completed;Credit Card;18247;585;1;128.45;13.36;10.28
7331;9417;2024-12-26 10:01:02.270;2025-01-02 10:01:02.270;Completed;Credit Card;18248;917;1;96.69;12.13;7.74
7331;9417;2024-12-26 10:01:02.270;2025-01-02 10:01:02.270;Completed;Credit Card;18249;958;1;145.11;9.03;11.61
7332;4931;2022-09-29 10:01:02.270;NULL;Cancelled;Credit Card;18250;487;1;128.96;0.00;10.32
7332;4931;2022-09-29 10:01:02.270;NULL;Cancelled;Credit Card;18251;468;1;1543.36;0.00;123.47
7332;4931;2022-09-29 10:01:02.270;NULL;Cancelled;Credit Card;18252;243;1;198.57;0.00;15.89
7333;2413;2022-11-30 10:01:02.273;2022-12-07 10:01:02.273;Completed;Cash on Delivery;18253;93;1;142.81;0.00;11.42
7333;2413;2022-11-30 10:01:02.273;2022-12-07 10:01:02.273;Completed;Cash on Delivery;18254;238;1;422.17;0.00;33.77
7334;1727;2025-04-29 10:01:02.277;NULL;NULL;Debit Card;18255;432;1;321.38;0.00;25.71
7334;1727;2025-04-29 10:01:02.277;NULL;NULL;Debit Card;18256;145;1;79.92;0.00;6.39
7334;1727;2025-04-29 10:01:02.277;NULL;NULL;Debit Card;18257;103;1;1080.82;0.00;86.47
7335;5271;2024-03-30 10:01:02.280;NULL;NULL;Credit Card;18258;254;1;251.07;0.00;20.09
7335;5271;2024-03-30 10:01:02.280;NULL;NULL;Credit Card;18259;249;1;232.54;64.72;18.60
7335;5271;2024-03-30 10:01:02.280;NULL;NULL;Credit Card;18260;404;1;20.64;0.00;1.65
7336;1529;2023-10-17 10:01:02.280;2023-10-21 10:01:02.280;Completed;Debit Card;18261;939;1;84.45;22.26;6.76
7336;1529;2023-10-17 10:01:02.280;2023-10-21 10:01:02.280;Completed;Debit Card;18262;838;1;190.10;0.00;15.21
7336;1529;2023-10-17 10:01:02.280;2023-10-21 10:01:02.280;Completed;Debit Card;18263;309;1;130.40;0.00;10.43
7337;1467;2024-11-26 10:01:02.283;2024-11-30 10:01:02.283;Completed;PayPal;18264;93;1;133.15;9.66;10.65
7337;1467;2024-11-26 10:01:02.283;2024-11-30 10:01:02.283;Completed;PayPal;18265;710;1;250.46;0.00;20.04
7337;1467;2024-11-26 10:01:02.283;2024-11-30 10:01:02.283;Completed;PayPal;18266;811;1;78.76;0.00;6.30
7338;1864;2024-03-12 10:01:02.287;2024-03-15 10:01:02.287;Completed;Credit Card;18267;477;1;68.36;0.00;5.47
7338;1864;2024-03-12 10:01:02.287;2024-03-15 10:01:02.287;Completed;Credit Card;18268;581;1;287.34;0.00;22.99
7339;6;2024-09-06 10:01:02.290;2024-09-11 10:01:02.290;Completed;NULL;18269;353;1;419.23;50.17;33.54
7340;4200;2023-05-21 10:01:02.290;2023-05-23 10:01:02.290;Completed;PayPal;18270;153;1;555.57;65.87;44.45
7341;3237;2024-04-29 10:01:02.293;2024-05-06 10:01:02.293;Completed;NULL;18271;122;1;74.47;14.05;5.96
7341;3237;2024-04-29 10:01:02.293;2024-05-06 10:01:02.293;Completed;NULL;18272;339;1;101.33;0.00;8.11
7341;3237;2024-04-29 10:01:02.293;2024-05-06 10:01:02.293;Completed;NULL;18273;427;1;199.55;0.00;15.96
7341;3237;2024-04-29 10:01:02.293;2024-05-06 10:01:02.293;Completed;NULL;18274;567;1;133.45;0.00;10.68
7342;6283;2025-02-11 10:01:02.297;2025-02-19 10:01:02.297;Completed;PayPal;18275;416;1;870.61;0.00;69.65
7343;3222;2023-02-10 10:01:02.297;2023-02-16 10:01:02.297;Completed;Credit Card;18276;382;1;171.44;0.00;13.72
7344;1;2025-02-21 10:01:02.300;2025-02-23 10:01:02.300;Completed;Cash on Delivery;18277;491;1;351.39;0.00;28.11
7344;1;2025-02-21 10:01:02.300;2025-02-23 10:01:02.300;Completed;Cash on Delivery;18278;661;1;129.69;0.00;10.38
7345;166;2025-04-24 10:01:02.303;NULL;NULL;Cash on Delivery;18279;958;1;154.14;0.00;12.33
7346;8771;2022-11-13 10:01:02.303;2022-11-16 10:01:02.303;Completed;Cash on Delivery;18280;48;1;51.12;0.00;4.09
7346;8771;2022-11-13 10:01:02.303;2022-11-16 10:01:02.303;Completed;Cash on Delivery;18281;945;1;1286.33;0.00;102.91
7346;8771;2022-11-13 10:01:02.303;2022-11-16 10:01:02.303;Completed;Cash on Delivery;18282;127;1;489.20;0.00;39.14
7346;8771;2022-11-13 10:01:02.303;2022-11-16 10:01:02.303;Completed;Cash on Delivery;18283;98;1;306.17;98.26;24.49
7347;465;2023-02-02 10:01:02.310;NULL;NULL;NULL;18284;587;1;1728.91;0.00;138.31
7347;465;2023-02-02 10:01:02.310;NULL;NULL;NULL;18285;925;1;47.45;0.00;3.80
7347;465;2023-02-02 10:01:02.310;NULL;NULL;NULL;18286;857;1;121.89;0.00;9.75
7347;465;2023-02-02 10:01:02.310;NULL;NULL;NULL;18287;324;1;102.54;0.00;8.20
7348;3240;2023-04-01 10:01:02.313;2023-04-05 10:01:02.313;Completed;PayPal;18288;751;1;90.03;12.57;7.20
7348;3240;2023-04-01 10:01:02.313;2023-04-05 10:01:02.313;Completed;PayPal;18289;135;1;929.32;245.31;74.35
7349;7499;2025-08-09 10:01:02.317;2025-08-14 10:01:02.317;Completed;NULL;18290;383;1;137.53;0.00;11.00
7350;4;2023-02-10 10:01:02.320;2023-02-14 10:01:02.320;Completed;NULL;18291;815;1;45.08;0.00;3.61
7350;4;2023-02-10 10:01:02.320;2023-02-14 10:01:02.320;Completed;NULL;18292;102;1;92.58;0.00;7.41
7350;4;2023-02-10 10:01:02.320;2023-02-14 10:01:02.320;Completed;NULL;18293;97;1;151.86;0.00;12.15
7350;4;2023-02-10 10:01:02.320;2023-02-14 10:01:02.320;Completed;NULL;18294;640;1;228.57;0.00;18.29
7351;5674;2024-05-05 10:01:02.323;2024-05-09 10:01:02.323;Completed;Credit Card;18295;582;1;1049.78;75.53;83.98
7351;5674;2024-05-05 10:01:02.323;2024-05-09 10:01:02.323;Completed;Credit Card;18296;308;1;175.10;23.35;14.01
7352;3779;2023-01-24 10:01:02.327;NULL;NULL;Debit Card;18297;182;1;86.95;0.00;6.96
7352;3779;2023-01-24 10:01:02.327;NULL;NULL;Debit Card;18298;40;1;41.66;0.00;3.33
7353;2900;2025-04-15 10:01:02.330;2025-04-19 10:01:02.330;Completed;NULL;18299;13;1;1940.27;0.00;155.22
7353;2900;2025-04-15 10:01:02.330;2025-04-19 10:01:02.330;Completed;NULL;18300;127;1;489.20;0.00;39.14
7354;65;2023-09-23 10:01:02.330;NULL;NULL;Credit Card;18301;608;1;89.43;0.00;7.15
7354;65;2023-09-23 10:01:02.330;NULL;NULL;Credit Card;18302;740;1;598.52;0.00;47.88
